patent_id	compound_id
1596906	22684
1596906	23186
1596906	23352
1596906	23353
1596906	23690
1596906	23810
1596906	24409
1596906	24536
1596906	27086
1596906	27801
1596906	27802
1596906	29107
1596906	29407
1596906	30534
1596906	30535
1596906	33748
1596906	33749
1596906	34370
1596906	34371
1596906	34372
1596906	35586
1596906	36690
1596906	36690
1596906	40043
1596906	40082
1596906	40083
1596906	40084
1596906	43306
1596906	45415
1596906	59949
1596906	59950
1596906	67008
1596906	75735
1596906	75736
1596906	76767
1596906	83245
1596906	94783
1596906	94784
1596906	144629
1596906	144630
1596906	160184
1596906	170398
1596906	176319
1596906	277282
1596906	277283
1596906	439139
1596906	451155
1596906	451156
1596906	502645
1596906	503086
1596906	902939
1596906	4296194
1596906	12214257
1943312	15
1943312	16
1943312	20
1943312	22
1943312	48
1943312	65
1943312	67
1943312	78
1943312	110
1943312	111
1943312	113
1943312	125
1943312	131
1943312	134
1943312	147
1943312	178
1943312	238
1943312	290
1943312	294
1943312	373
1943312	412
1943312	413
1943312	427
1943312	437
1943312	438
1943312	463
1943312	469
1943312	526
1943312	537
1943312	608
1943312	613
1943312	614
1943312	615
1943312	632
1943312	774
1943312	777
1943312	778
1943312	797
1943312	818
1943312	821
1943312	822
1943312	824
1943312	825
1943312	826
1943312	829
1943312	842
1943312	897
1943312	919
1943312	972
1943312	973
1943312	975
1943312	999
1943312	1005
1943312	1050
1943312	1093
1943312	1102
1943312	1117
1943312	1163
1943312	1179
1943312	1191
1943312	1192
1943312	1277
1943312	1278
1943312	1311
1943312	1311
1943312	1312
1943312	1312
1943312	1330
1943312	1378
1943312	1479
1943312	1479
1943312	1480
1943312	1480
1943312	1539
1943312	1540
1943312	1599
1943312	1644
1943312	1774
1943312	1774
1943312	1775
1943312	1775
1943312	2170
1943312	2279
1943312	2414
1943312	2417
1943312	2471
1943312	2472
1943312	2520
1943312	2846
1943312	2847
1943312	2848
1943312	2849
1943312	3000
1943312	3033
1943312	3034
1943312	3041
1943312	3051
1943312	3083
1943312	3088
1943312	3098
1943312	3099
1943312	3129
1943312	3136
1943312	3137
1943312	3140
1943312	3141
1943312	3175
1943312	3230
1943312	3230
1943312	3231
1943312	3231
1943312	3232
1943312	3233
1943312	3234
1943312	3243
1943312	3258
1943312	3259
1943312	3260
1943312	3279
1943312	3288
1943312	3348
1943312	3349
1943312	3432
1943312	3433
1943312	3463
1943312	3491
1943312	3511
1943312	3524
1943312	3628
1943312	3629
1943312	3646
1943312	3701
1943312	3702
1943312	3709
1943312	3710
1943312	3711
1943312	3712
1943312	3760
1943312	3761
1943312	3775
1943312	3788
1943312	3789
1943312	3827
1943312	3831
1943312	3832
1943312	3836
1943312	3844
1943312	3845
1943312	3850
1943312	3861
1943312	3882
1943312	3893
1943312	3955
1943312	3956
1943312	3965
1943312	3966
1943312	3976
1943312	3995
1943312	4034
1943312	4105
1943312	4111
1943312	4148
1943312	4195
1943312	4258
1943312	4259
1943312	4278
1943312	4308
1943312	4346
1943312	4373
1943312	4441
1943312	4442
1943312	4443
1943312	4445
1943312	4503
1943312	4513
1943312	4514
1943312	4515
1943312	4516
1943312	4517
1943312	4549
1943312	4570
1943312	4616
1943312	4748
1943312	4821
1943312	4823
1943312	4925
1943312	5084
1943312	5085
1943312	5872
1943312	5999
1943312	6038
1943312	6152
1943312	6163
1943312	6163
1943312	7452
1943312	7453
1943312	8170
1943312	8217
1943312	8303
1943312	8392
1943312	8500
1943312	8594
1943312	8640
1943312	8739
1943312	8826
1943312	8826
1943312	8827
1943312	8827
1943312	8843
1943312	8844
1943312	9167
1943312	9168
1943312	9183
1943312	9353
1943312	9811
1943312	11557
1943312	11803
1943312	15064
1943312	15065
1943312	15293
1943312	15689
1943312	15903
1943312	15967
1943312	16028
1943312	16280
1943312	16346
1943312	16347
1943312	16438
1943312	16533
1943312	16979
1943312	16980
1943312	16984
1943312	17850
1943312	18018
1943312	18361
1943312	18378
1943312	18607
1943312	18898
1943312	18982
1943312	18988
1943312	19922
1943312	20086
1943312	20520
1943312	20880
1943312	21283
1943312	21772
1943312	21773
1943312	22018
1943312	22365
1943312	22366
1943312	24695
1943312	25118
1943312	25119
1943312	25902
1943312	26578
1943312	27525
1943312	28387
1943312	31297
1943312	33811
1943312	33812
1943312	34161
1943312	34565
1943312	34566
1943312	34567
1943312	34714
1943312	36857
1943312	38143
1943312	39078
1943312	40328
1943312	40558
1943312	41000
1943312	41502
1943312	41503
1943312	42019
1943312	42802
1943312	42803
1943312	44299
1943312	51201
1943312	51616
1943312	53959
1943312	54576
1943312	56002
1943312	56277
1943312	57634
1943312	57635
1943312	71499
1943312	71500
1943312	71886
1943312	71887
1943312	71911
1943312	71912
1943312	72309
1943312	72311
1943312	72312
1943312	72396
1943312	72439
1943312	72731
1943312	72732
1943312	72779
1943312	72780
1943312	73043
1943312	73044
1943312	73050
1943312	73201
1943312	73224
1943312	73225
1943312	73481
1943312	73482
1943312	73591
1943312	73592
1943312	73739
1943312	73792
1943312	75011
1943312	82870
1943312	118300
1943312	182960
1943312	420918
1943312	424548
1943312	424549
1943312	13531212
1943312	17826571
1943312	18307201
1943312	18373134
1943312	26416957
1951204	1
1951204	3
1951204	5
1951204	6
1951204	15
1951204	16
1951204	17
1951204	19
1951204	20
1951204	20
1951204	22
1951204	25
1951204	26
1951204	30
1951204	37
1951204	38
1951204	57
1951204	57
1951204	57
1951204	59
1951204	65
1951204	75
1951204	77
1951204	78
1951204	80
1951204	81
1951204	83
1951204	88
1951204	93
1951204	93
1951204	93
1951204	101
1951204	105
1951204	111
1951204	111
1951204	111
1951204	118
1951204	125
1951204	125
1951204	125
1951204	126
1951204	127
1951204	131
1951204	140
1951204	147
1951204	148
1951204	155
1951204	178
1951204	178
1951204	178
1951204	183
1951204	183
1951204	183
1951204	192
1951204	193
1951204	221
1951204	230
1951204	230
1951204	239
1951204	243
1951204	244
1951204	244
1951204	266
1951204	268
1951204	273
1951204	284
1951204	291
1951204	385
1951204	399
1951204	406
1951204	406
1951204	463
1951204	463
1951204	469
1951204	474
1951204	474
1951204	479
1951204	493
1951204	495
1951204	495
1951204	502
1951204	503
1951204	526
1951204	528
1951204	532
1951204	537
1951204	608
1951204	624
1951204	624
1951204	624
1951204	629
1951204	662
1951204	707
1951204	707
1951204	707
1951204	711
1951204	712
1951204	771
1951204	772
1951204	777
1951204	778
1951204	782
1951204	783
1951204	797
1951204	818
1951204	818
1951204	840
1951204	842
1951204	849
1951204	852
1951204	853
1951204	893
1951204	900
1951204	900
1951204	908
1951204	908
1951204	916
1951204	935
1951204	936
1951204	969
1951204	975
1951204	985
1951204	985
1951204	1021
1951204	1021
1951204	1030
1951204	1061
1951204	1102
1951204	1150
1951204	1179
1951204	1188
1951204	1188
1951204	1200
1951204	1200
1951204	1203
1951204	1207
1951204	1235
1951204	1248
1951204	1257
1951204	1259
1951204	1277
1951204	1278
1951204	1296
1951204	1310
1951204	1328
1951204	1357
1951204	1373
1951204	1419
1951204	1419
1951204	1419
1951204	1432
1951204	1432
1951204	1432
1951204	1454
1951204	1454
1951204	1479
1951204	1480
1951204	1527
1951204	1528
1951204	1538
1951204	1538
1951204	1561
1951204	1562
1951204	1613
1951204	1618
1951204	1618
1951204	1631
1951204	1632
1951204	1640
1951204	1640
1951204	1640
1951204	1645
1951204	1646
1951204	1670
1951204	1671
1951204	1676
1951204	1676
1951204	1677
1951204	1677
1951204	1746
1951204	1774
1951204	1775
1951204	1790
1951204	1791
1951204	1805
1951204	1816
1951204	1823
1951204	1930
1951204	1931
1951204	1972
1951204	1978
1951204	1978
1951204	1979
1951204	1980
1951204	2008
1951204	2008
1951204	2015
1951204	2015
1951204	2029
1951204	2030
1951204	2031
1951204	2092
1951204	2092
1951204	2135
1951204	2383
1951204	2383
1951204	2384
1951204	2384
1951204	2387
1951204	2388
1951204	2464
1951204	2467
1951204	2467
1951204	2523
1951204	2523
1951204	2523
1951204	2562
1951204	2665
1951204	2698
1951204	2713
1951204	2836
1951204	2909
1951204	2993
1951204	2993
1951204	3006
1951204	3009
1951204	3009
1951204	3010
1951204	3010
1951204	3038
1951204	3095
1951204	3096
1951204	3103
1951204	3129
1951204	3129
1951204	3179
1951204	3213
1951204	3246
1951204	3246
1951204	3290
1951204	3290
1951204	3342
1951204	3407
1951204	3408
1951204	3484
1951204	3561
1951204	3626
1951204	3627
1951204	3627
1951204	3718
1951204	3719
1951204	3985
1951204	4020
1951204	4037
1951204	4037
1951204	4075
1951204	4077
1951204	4364
1951204	4381
1951204	4382
1951204	4800
1951204	4856
1951204	4867
1951204	5020
1951204	5149
1951204	5318
1951204	5640
1951204	5640
1951204	5764
1951204	5966
1951204	6163
1951204	6747
1951204	7085
1951204	7453
1951204	7507
1951204	7610
1951204	7667
1951204	7782
1951204	8004
1951204	8136
1951204	8286
1951204	8303
1951204	8559
1951204	9144
1951204	9353
1951204	9611
1951204	10869
1951204	10975
1951204	13280
1951204	13281
1951204	13282
1951204	13355
1951204	18397
1951204	18398
1951204	18511
1951204	20109
1951204	20212
1951204	23707
1951204	24514
1951204	26752
1951204	26753
1951204	27327
1951204	27850
1951204	28014
1951204	28388
1951204	28527
1951204	29858
1951204	30123
1951204	30302
1951204	30779
1951204	30779
1951204	37230
1951204	38276
1951204	38277
1951204	38278
1951204	41243
1951204	41245
1951204	43134
1951204	50814
1951204	57152
1951204	59532
1951204	65189
1951204	99039
1951204	102344
1951204	102345
1951204	102346
1951204	113055
1951204	126009
1951204	145601
1951204	187937
1951204	212558
1951204	214837
1951204	219630
1951204	237073
1951204	248926
1951204	248984
1951204	283614
1951204	308226
1951204	320243
1951204	336665
1951204	443782
1951204	503237
1951204	522784
1951204	581207
1951204	609197
1951204	620052
1951204	649131
1951204	800154
1951204	975844
1951204	1027287
1951204	1195888
1951204	1221379
1951204	1231292
1951204	1396569
1951204	2173326
1951204	2324857
1951204	2329596
1951204	2332294
1951204	3054864
1951204	3062884
1951204	3063434
1951204	3068348
1951204	3068555
1951204	3069791
1951204	3070577
1951204	3070991
1951204	3074715
1951204	3075244
1951204	3075311
1951204	3075338
1951204	3075732
1951204	3077434
1951204	3080102
1951204	3080778
1951204	3082784
1951204	3195117
1951204	3195121
1951204	3203002
1951204	3203006
1951204	3203011
1951204	3252963
1951204	3257880
1951204	3257882
1951204	3257883
1951204	3805519
1951204	3878665
1951204	3881721
1951204	4593017
1951204	12050727
1951204	12615249
1951204	13612455
1951204	14088365
1951204	14280857
1951204	17826571
1951204	18373134
1964014	2
1964014	5
1964014	15
1964014	16
1964014	20
1964014	22
1964014	30
1964014	34
1964014	37
1964014	50
1964014	59
1964014	65
1964014	77
1964014	78
1964014	93
1964014	105
1964014	113
1964014	119
1964014	125
1964014	131
1964014	135
1964014	155
1964014	178
1964014	183
1964014	189
1964014	217
1964014	234
1964014	238
1964014	266
1964014	273
1964014	290
1964014	311
1964014	318
1964014	321
1964014	336
1964014	342
1964014	367
1964014	385
1964014	427
1964014	453
1964014	463
1964014	469
1964014	479
1964014	523
1964014	526
1964014	608
1964014	613
1964014	614
1964014	615
1964014	624
1964014	659
1964014	662
1964014	762
1964014	763
1964014	764
1964014	776
1964014	782
1964014	783
1964014	797
1964014	827
1964014	829
1964014	830
1964014	842
1964014	848
1964014	852
1964014	853
1964014	856
1964014	919
1964014	935
1964014	936
1964014	968
1964014	986
1964014	999
1964014	1005
1964014	1050
1964014	1177
1964014	1222
1964014	1226
1964014	1241
1964014	1248
1964014	1277
1964014	1317
1964014	1317
1964014	1332
1964014	1333
1964014	1378
1964014	1414
1964014	1459
1964014	1495
1964014	1556
1964014	1561
1964014	1562
1964014	1644
1964014	1675
1964014	1715
1964014	1716
1964014	1750
1964014	1759
1964014	1760
1964014	1790
1964014	1791
1964014	1808
1964014	1812
1964014	1815
1964014	1895
1964014	1904
1964014	1967
1964014	2149
1964014	2149
1964014	2179
1964014	2180
1964014	2201
1964014	2202
1964014	2371
1964014	2372
1964014	2396
1964014	2414
1964014	2523
1964014	2577
1964014	2577
1964014	2609
1964014	2610
1964014	2640
1964014	2763
1964014	2764
1964014	2764
1964014	2765
1964014	2828
1964014	2828
1964014	3129
1964014	3181
1964014	3216
1964014	3230
1964014	3231
1964014	3270
1964014	3418
1964014	3419
1964014	3516
1964014	3527
1964014	3535
1964014	3662
1964014	3671
1964014	3709
1964014	3710
1964014	3780
1964014	3814
1964014	3815
1964014	3867
1964014	3933
1964014	3998
1964014	3999
1964014	4111
1964014	4120
1964014	4152
1964014	4153
1964014	4153
1964014	4200
1964014	4323
1964014	4441
1964014	4482
1964014	4499
1964014	4507
1964014	4545
1964014	4546
1964014	4737
1964014	5067
1964014	5268
1964014	5556
1964014	5557
1964014	5974
1964014	6057
1964014	6163
1964014	6457
1964014	6458
1964014	6851
1964014	7507
1964014	7634
1964014	7709
1964014	8136
1964014	8155
1964014	8398
1964014	8505
1964014	9114
1964014	9123
1964014	9353
1964014	10786
1964014	11557
1964014	11647
1964014	13331
1964014	15972
1964014	15972
1964014	17453
1964014	18351
1964014	19018
1964014	22232
1964014	22232
1964014	22655
1964014	24044
1964014	24044
1964014	24045
1964014	24045
1964014	25177
1964014	25297
1964014	26725
1964014	26737
1964014	33869
1964014	33869
1964014	33982
1964014	34335
1964014	34335
1964014	34339
1964014	34339
1964014	34419
1964014	34419
1964014	34504
1964014	34504
1964014	34505
1964014	34505
1964014	34526
1964014	34526
1964014	34789
1964014	34789
1964014	34790
1964014	34790
1964014	40559
1964014	40651
1964014	40652
1964014	41147
1964014	41392
1964014	43134
1964014	43373
1964014	49430
1964014	49430
1964014	49437
1964014	49437
1964014	49562
1964014	49562
1964014	49708
1964014	49708
1964014	49744
1964014	49744
1964014	50256
1964014	51527
1964014	54431
1964014	54431
1964014	59293
1964014	110644
1964014	118234
1964014	121998
1964014	128420
1964014	128420
1964014	129756
1964014	129756
1964014	129756
1964014	129756
1964014	129757
1964014	129757
1964014	129757
1964014	129757
1964014	129758
1964014	129758
1964014	129758
1964014	129758
1964014	130876
1964014	130876
1964014	130877
1964014	130877
1964014	131436
1964014	131467
1964014	132167
1964014	132402
1964014	132733
1964014	133432
1964014	133435
1964014	133487
1964014	134299
1964014	284678
1964014	284678
1964014	300286
1964014	300287
1964014	800154
1964014	1396569
1964014	1723541
1964014	3054864
1964014	3252963
1964014	3414064
1964014	3805519
1964014	3807141
1964014	12050727
1964014	12615249
1964014	13612455
1964014	14088365
1964014	14280857
1964014	17826571
1964014	18373134
1987166	1
1987166	16
1987166	20
1987166	20
1987166	37
1987166	38
1987166	57
1987166	65
1987166	78
1987166	80
1987166	93
1987166	93
1987166	105
1987166	107
1987166	108
1987166	109
1987166	110
1987166	111
1987166	111
1987166	118
1987166	118
1987166	124
1987166	125
1987166	131
1987166	155
1987166	172
1987166	178
1987166	183
1987166	188
1987166	221
1987166	234
1987166	244
1987166	244
1987166	291
1987166	294
1987166	302
1987166	303
1987166	311
1987166	330
1987166	331
1987166	412
1987166	413
1987166	454
1987166	469
1987166	493
1987166	495
1987166	495
1987166	526
1987166	613
1987166	614
1987166	615
1987166	623
1987166	623
1987166	624
1987166	624
1987166	689
1987166	698
1987166	698
1987166	707
1987166	707
1987166	829
1987166	842
1987166	848
1987166	868
1987166	893
1987166	893
1987166	900
1987166	900
1987166	1050
1987166	1061
1987166	1080
1987166	1082
1987166	1163
1987166	1177
1987166	1179
1987166	1203
1987166	1203
1987166	1207
1987166	1207
1987166	1248
1987166	1273
1987166	1273
1987166	1372
1987166	1378
1987166	1413
1987166	1413
1987166	1500
1987166	1502
1987166	1502
1987166	1527
1987166	1964
1987166	1964
1987166	2120
1987166	2120
1987166	2370
1987166	2370
1987166	2523
1987166	2523
1987166	2699
1987166	2699
1987166	3129
1987166	3246
1987166	3246
1987166	3290
1987166	3290
1987166	3465
1987166	3465
1987166	3518
1987166	3518
1987166	3665
1987166	3665
1987166	3774
1987166	3852
1987166	3853
1987166	3854
1987166	3991
1987166	3991
1987166	4165
1987166	4166
1987166	4247
1987166	4270
1987166	4271
1987166	4371
1987166	4372
1987166	4391
1987166	4589
1987166	4631
1987166	4631
1987166	4767
1987166	4768
1987166	4819
1987166	4820
1987166	4869
1987166	4894
1987166	4894
1987166	4913
1987166	4915
1987166	4933
1987166	4965
1987166	4966
1987166	5037
1987166	5290
1987166	5508
1987166	5878
1987166	6295
1987166	6295
1987166	6295
1987166	6937
1987166	6938
1987166	7507
1987166	7671
1987166	7983
1987166	7983
1987166	7991
1987166	8021
1987166	8136
1987166	8283
1987166	8375
1987166	8375
1987166	8476
1987166	8476
1987166	8593
1987166	8625
1987166	8681
1987166	8731
1987166	9055
1987166	9154
1987166	9154
1987166	9214
1987166	9214
1987166	9215
1987166	9215
1987166	10428
1987166	10428
1987166	14938
1987166	15155
1987166	18877
1987166	18878
1987166	19550
1987166	19917
1987166	19917
1987166	20020
1987166	20021
1987166	23055
1987166	23056
1987166	23721
1987166	23928
1987166	24987
1987166	26652
1987166	26652
1987166	26951
1987166	26951
1987166	27016
1987166	27016
1987166	27222
1987166	27222
1987166	27534
1987166	27534
1987166	27634
1987166	27634
1987166	27737
1987166	27737
1987166	38736
1987166	40677
1987166	41705
1987166	43134
1987166	49345
1987166	51552
1987166	51553
1987166	57893
1987166	57893
1987166	69724
1987166	69724
1987166	73118
1987166	73118
1987166	73686
1987166	73686
1987166	75548
1987166	75548
1987166	76821
1987166	76821
1987166	79530
1987166	103524
1987166	103524
1987166	104215
1987166	104215
1987166	106035
1987166	106035
1987166	109450
1987166	109450
1987166	124847
1987166	128588
1987166	128588
1987166	128813
1987166	128813
1987166	129118
1987166	129118
1987166	129197
1987166	155221
1987166	157754
1987166	157754
1987166	157957
1987166	157957
1987166	159979
1987166	159979
1987166	161096
1987166	161096
1987166	166086
1987166	170454
1987166	177637
1987166	189152
1987166	189152
1987166	207328
1987166	207328
1987166	207810
1987166	208446
1987166	208446
1987166	208508
1987166	208508
1987166	229752
1987166	229752
1987166	303555
1987166	303555
1987166	304103
1987166	352259
1987166	352259
1987166	364635
1987166	364636
1987166	578292
1987166	800154
1987166	861732
1987166	1048413
1987166	1099292
1987166	1099292
1987166	1396569
1987166	1932695
1987166	1932695
1987166	2595348
1987166	2595348
1987166	2876088
1987166	3252963
1987166	3404508
1987166	3404508
1987166	3805519
1987166	3953152
1987166	4572945
1987166	4573040
1987166	4589328
1987166	4627623
1987166	4627623
1987166	4627648
1987166	4627648
1987166	4627650
1987166	4627650
1987166	4627651
1987166	4627651
1987166	4627654
1987166	4627665
1987166	4627665
1987166	4628515
1987166	4628521
1987166	4628617
1987166	4628617
1987166	4628784
1987166	4628801
1987166	4628802
1987166	4628810
1987166	4629027
1987166	4629065
1987166	4629065
1987166	4629074
1987166	4629076
1987166	4629077
1987166	4629080
1987166	4629080
1987166	4629304
1987166	4629306
1987166	4629306
1987166	4629308
1987166	4629308
1987166	4629309
1987166	4629309
1987166	4629310
1987166	4629310
1987166	4629318
1987166	4629318
1987166	4629319
1987166	4629319
1987166	4629474
1987166	4629501
1987166	4629501
1987166	4629503
1987166	4629504
1987166	4629505
1987166	4629506
1987166	4629507
1987166	4629507
1987166	4629508
1987166	4629509
1987166	4629509
1987166	4657228
1987166	4657228
1987166	12050727
1987166	14086562
1987166	14086564
1987166	17826571
1987166	18373134
1990563	2
1990563	5
1990563	6
1990563	16
1990563	17
1990563	19
1990563	20
1990563	22
1990563	25
1990563	26
1990563	28
1990563	29
1990563	30
1990563	35
1990563	37
1990563	38
1990563	38
1990563	44
1990563	45
1990563	57
1990563	59
1990563	65
1990563	68
1990563	69
1990563	75
1990563	77
1990563	78
1990563	83
1990563	88
1990563	91
1990563	92
1990563	93
1990563	101
1990563	111
1990563	113
1990563	118
1990563	125
1990563	131
1990563	132
1990563	134
1990563	135
1990563	148
1990563	155
1990563	164
1990563	165
1990563	166
1990563	178
1990563	183
1990563	192
1990563	208
1990563	221
1990563	228
1990563	230
1990563	237
1990563	238
1990563	239
1990563	244
1990563	268
1990563	284
1990563	285
1990563	318
1990563	385
1990563	399
1990563	406
1990563	427
1990563	437
1990563	438
1990563	461
1990563	469
1990563	474
1990563	479
1990563	495
1990563	518
1990563	528
1990563	608
1990563	624
1990563	662
1990563	689
1990563	707
1990563	774
1990563	774
1990563	777
1990563	777
1990563	778
1990563	778
1990563	792
1990563	802
1990563	818
1990563	821
1990563	822
1990563	829
1990563	849
1990563	852
1990563	853
1990563	892
1990563	897
1990563	900
1990563	960
1990563	975
1990563	985
1990563	1008
1990563	1021
1990563	1044
1990563	1061
1990563	1091
1990563	1102
1990563	1123
1990563	1155
1990563	1179
1990563	1181
1990563	1182
1990563	1204
1990563	1205
1990563	1207
1990563	1217
1990563	1235
1990563	1248
1990563	1257
1990563	1273
1990563	1276
1990563	1277
1990563	1278
1990563	1311
1990563	1312
1990563	1316
1990563	1317
1990563	1357
1990563	1372
1990563	1373
1990563	1419
1990563	1432
1990563	1454
1990563	1613
1990563	1640
1990563	1676
1990563	1805
1990563	1964
1990563	1973
1990563	1978
1990563	2029
1990563	2030
1990563	2080
1990563	2081
1990563	2173
1990563	2187
1990563	2201
1990563	2202
1990563	2267
1990563	2282
1990563	2383
1990563	2384
1990563	2397
1990563	2417
1990563	2420
1990563	2451
1990563	2523
1990563	2544
1990563	2665
1990563	2683
1990563	2709
1990563	2716
1990563	2717
1990563	2718
1990563	2742
1990563	2855
1990563	2856
1990563	2857
1990563	2862
1990563	3051
1990563	3129
1990563	3179
1990563	3213
1990563	3224
1990563	3230
1990563	3231
1990563	3246
1990563	3294
1990563	3295
1990563	3302
1990563	3318
1990563	3318
1990563	3342
1990563	3348
1990563	3349
1990563	3626
1990563	3736
1990563	3911
1990563	3985
1990563	4002
1990563	4002
1990563	4020
1990563	4020
1990563	4441
1990563	4482
1990563	4507
1990563	4754
1990563	5062
1990563	5323
1990563	5609
1990563	5974
1990563	6163
1990563	6200
1990563	6223
1990563	6317
1990563	6317
1990563	6598
1990563	6599
1990563	6679
1990563	6679
1990563	6851
1990563	6881
1990563	6881
1990563	7507
1990563	7703
1990563	7869
1990563	8036
1990563	8050
1990563	8051
1990563	8118
1990563	8119
1990563	8136
1990563	8187
1990563	8188
1990563	8277
1990563	8303
1990563	8372
1990563	8488
1990563	8515
1990563	8516
1990563	8543
1990563	8763
1990563	8805
1990563	8882
1990563	8953
1990563	9030
1990563	9093
1990563	9094
1990563	9108
1990563	9130
1990563	9194
1990563	9206
1990563	9214
1990563	9215
1990563	9348
1990563	9379
1990563	9421
1990563	9490
1990563	9621
1990563	9654
1990563	9672
1990563	9673
1990563	10601
1990563	10602
1990563	10990
1990563	10990
1990563	11288
1990563	11557
1990563	13360
1990563	15015
1990563	15057
1990563	15099
1990563	15325
1990563	15699
1990563	15700
1990563	15714
1990563	16123
1990563	16280
1990563	16352
1990563	16399
1990563	16533
1990563	16544
1990563	16545
1990563	16741
1990563	16851
1990563	17432
1990563	17986
1990563	17987
1990563	18100
1990563	18329
1990563	18351
1990563	18754
1990563	18987
1990563	19193
1990563	19795
1990563	19894
1990563	19895
1990563	20030
1990563	20662
1990563	21283
1990563	21775
1990563	21775
1990563	22105
1990563	23032
1990563	23203
1990563	23566
1990563	25312
1990563	25755
1990563	26511
1990563	26775
1990563	27753
1990563	28582
1990563	30302
1990563	30411
1990563	30899
1990563	31311
1990563	33952
1990563	33953
1990563	34080
1990563	34081
1990563	34151
1990563	34151
1990563	34263
1990563	34310
1990563	34420
1990563	34420
1990563	35161
1990563	37762
1990563	37762
1990563	38143
1990563	38210
1990563	38211
1990563	38218
1990563	38218
1990563	38400
1990563	38401
1990563	38493
1990563	38897
1990563	39708
1990563	40629
1990563	40629
1990563	40630
1990563	40630
1990563	40942
1990563	41040
1990563	41696
1990563	41696
1990563	41697
1990563	41697
1990563	41750
1990563	42352
1990563	42353
1990563	43134
1990563	43389
1990563	43390
1990563	43818
1990563	52068
1990563	55999
1990563	61339
1990563	67807
1990563	68267
1990563	72538
1990563	74531
1990563	74532
1990563	75824
1990563	76821
1990563	80828
1990563	119581
1990563	125304
1990563	132317
1990563	135967
1990563	137199
1990563	140291
1990563	142739
1990563	161080
1990563	207773
1990563	214058
1990563	215763
1990563	228965
1990563	247781
1990563	247781
1990563	247782
1990563	247782
1990563	287910
1990563	291519
1990563	293907
1990563	309963
1990563	314142
1990563	332292
1990563	398751
1990563	440556
1990563	442985
1990563	475581
1990563	647006
1990563	662694
1990563	709681
1990563	800154
1990563	961867
1990563	1221379
1990563	1389204
1990563	1396569
1990563	2052733
1990563	2052734
1990563	2354665
1990563	2354673
1990563	2592681
1990563	3054864
1990563	3252963
1990563	3805519
1990563	4158629
1990563	4158637
1990563	4158646
1990563	4166265
1990563	4166270
1990563	4168243
1990563	4168282
1990563	4170550
1990563	4173165
1990563	4173167
1990563	4173442
1990563	4174124
1990563	4174128
1990563	4174876
1990563	4177171
1990563	4325749
1990563	4631644
1990563	4631648
1990563	4631982
1990563	10690594
1990563	12050727
1990563	12615249
1990563	13727790
1990563	17399542
1990563	17826571
1990563	18307201
1990563	18373134
1990563	18929926
1990563	24576654
1990563	26416957
3143138	1
3143138	5
3143138	6
3143138	15
3143138	16
3143138	17
3143138	19
3143138	19
3143138	20
3143138	20
3143138	25
3143138	26
3143138	30
3143138	37
3143138	38
3143138	45
3143138	57
3143138	59
3143138	65
3143138	75
3143138	77
3143138	78
3143138	80
3143138	83
3143138	93
3143138	93
3143138	101
3143138	106
3143138	111
3143138	111
3143138	113
3143138	118
3143138	125
3143138	125
3143138	132
3143138	155
3143138	178
3143138	178
3143138	183
3143138	183
3143138	188
3143138	208
3143138	221
3143138	230
3143138	238
3143138	268
3143138	284
3143138	285
3143138	290
3143138	302
3143138	330
3143138	331
3143138	385
3143138	399
3143138	412
3143138	413
3143138	427
3143138	454
3143138	463
3143138	463
3143138	469
3143138	476
3143138	476
3143138	479
3143138	493
3143138	523
3143138	526
3143138	624
3143138	624
3143138	632
3143138	659
3143138	689
3143138	707
3143138	707
3143138	762
3143138	763
3143138	764
3143138	777
3143138	777
3143138	778
3143138	778
3143138	782
3143138	783
3143138	785
3143138	786
3143138	792
3143138	797
3143138	818
3143138	821
3143138	822
3143138	900
3143138	900
3143138	908
3143138	908
3143138	922
3143138	922
3143138	923
3143138	923
3143138	935
3143138	936
3143138	985
3143138	1005
3143138	1044
3143138	1061
3143138	1117
3143138	1129
3143138	1138
3143138	1139
3143138	1150
3143138	1155
3143138	1188
3143138	1200
3143138	1207
3143138	1226
3143138	1247
3143138	1248
3143138	1311
3143138	1312
3143138	1353
3143138	1357
3143138	1357
3143138	1419
3143138	1432
3143138	1433
3143138	1527
3143138	1528
3143138	1538
3143138	1562
3143138	1618
3143138	1640
3143138	1644
3143138	1676
3143138	1677
3143138	1714
3143138	1746
3143138	1805
3143138	1805
3143138	1967
3143138	1973
3143138	1978
3143138	1979
3143138	1980
3143138	2006
3143138	2008
3143138	2008
3143138	2029
3143138	2080
3143138	2155
3143138	2156
3143138	2157
3143138	2187
3143138	2223
3143138	2248
3143138	2279
3143138	2289
3143138	2354
3143138	2356
3143138	2383
3143138	2384
3143138	2393
3143138	2417
3143138	2451
3143138	2467
3143138	2471
3143138	2472
3143138	2495
3143138	2495
3143138	2520
3143138	2523
3143138	2523
3143138	2544
3143138	2557
3143138	2558
3143138	2665
3143138	2761
3143138	2774
3143138	2799
3143138	2812
3143138	2813
3143138	2846
3143138	2847
3143138	2848
3143138	2849
3143138	2851
3143138	2856
3143138	2862
3143138	2871
3143138	2896
3143138	2910
3143138	2912
3143138	2944
3143138	2987
3143138	2997
3143138	3001
3143138	3006
3143138	3032
3143138	3046
3143138	3060
3143138	3088
3143138	3128
3143138	3129
3143138	3129
3143138	3132
3143138	3136
